name	url
minabeauty.vn	https://shopee.vn/minabeauty.vn?categoryId=100630&itemId=5853714642
tom.house	https://shopee.vn/tom.house?categoryId=100630&itemId=2431879369
cucai.cosmetic	https://shopee.vn/cucai.cosmetic?categoryId=100630&itemId=5645946059
lequyenshopthailan	https://shopee.vn/lequyenshopthailan?categoryId=100630&itemId=6955076604
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=1732981056
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=2687891399
auth87	https://shopee.vn/auth87?categoryId=100630&itemId=1277446585
thanhdong1810	https://shopee.vn/thanhdong1810?categoryId=100630&itemId=1602954427
myphamnganbinhchinhhang	https://shopee.vn/myphamnganbinhchinhhang?categoryId=100630&itemId=3736376845
dat_hang_china_gia_re68	https://shopee.vn/dat_hang_china_gia_re68?categoryId=100630&itemId=425972094
cocobeauty_shop	https://shopee.vn/cocobeauty_shop?categoryId=100630&itemId=6785004573
koinguyen93	https://shopee.vn/koinguyen93?categoryId=100630&itemId=7120914098
love981s.vn	https://shopee.vn/love981s.vn?categoryId=100630&itemId=2693888442
eva.op	https://shopee.vn/eva.op?categoryId=100630&itemId=5409715648
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=6542179043
1989store	https://shopee.vn/1989store?categoryId=100630&itemId=240301902
duocpham.hanoi	https://shopee.vn/duocpham.hanoi?categoryId=100630&itemId=7647996066
lechung119294	https://shopee.vn/lechung119294?categoryId=100630&itemId=13518057749
minabeauty.vn	https://shopee.vn/minabeauty.vn?categoryId=100630&itemId=5554511504
mivino	https://shopee.vn/mivino?categoryId=100630&itemId=9757824651
buongiasi01685010568	https://shopee.vn/buongiasi01685010568?categoryId=100630&itemId=2100524291
pt_beauty_store	https://shopee.vn/pt_beauty_store?categoryId=100630&itemId=7800861055
bun.store21	https://shopee.vn/bun.store21?categoryId=100630&itemId=5388412229
beautyglazed1.vn	https://shopee.vn/beautyglazed1.vn?categoryId=100630&itemId=7949954738
lequyenshopthailan	https://shopee.vn/lequyenshopthailan?categoryId=100630&itemId=4557794395
she.s_store	https://shopee.vn/she.s_store?categoryId=100630&itemId=2854621947
tinhle123	https://shopee.vn/tinhle123?categoryId=100630&itemId=312390727
hamai_beauty	https://shopee.vn/hamai_beauty?categoryId=100630&itemId=5329516659
szyuzhiyuan1.vn	https://shopee.vn/szyuzhiyuan1.vn?categoryId=100630&itemId=7042271552
me_bom_lhp	https://shopee.vn/me_bom_lhp?categoryId=100630&itemId=5743963619
cobote_officialstore	https://shopee.vn/cobote_officialstore?categoryId=100630&itemId=962975100
myphamauthgiasi	https://shopee.vn/myphamauthgiasi?categoryId=100630&itemId=747305337
khogiagoc	https://shopee.vn/khogiagoc?categoryId=100630&itemId=7826324779
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=399063352
vesta_officialstore	https://shopee.vn/vesta_officialstore?categoryId=100630&itemId=6264507416
shopnguoinongdan	https://shopee.vn/shopnguoinongdan?categoryId=100630&itemId=7618200668
fangbaby.vn	https://shopee.vn/fangbaby.vn?categoryId=100630&itemId=8520077175
the_beauty_shop90	https://shopee.vn/the_beauty_shop90?categoryId=100630&itemId=5889837165
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=270295358
nhathuoctuhao_official	https://shopee.vn/nhathuoctuhao_official?categoryId=100630&itemId=5511303480
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=7500552417
lienbonggg	https://shopee.vn/lienbonggg?categoryId=100630&itemId=7124521349
vuikhoemoingay82	https://shopee.vn/vuikhoemoingay82?categoryId=100630&itemId=2060374425
nguyenhoanglong22222	https://shopee.vn/nguyenhoanglong22222?categoryId=100630&itemId=4217520727
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=1354835274
duashop	https://shopee.vn/duashop?categoryId=100630&itemId=653839938
senabeauty	https://shopee.vn/senabeauty?categoryId=100630&itemId=1075563685
labellevie.vn	https://shopee.vn/labellevie.vn?categoryId=100630&itemId=1912522267
thayers_vn_officialstore	https://shopee.vn/thayers_vn_officialstore?categoryId=100630&itemId=1994630596
obagi_medical_vietnam	https://shopee.vn/obagi_medical_vietnam?categoryId=100630&itemId=1713719184
qvinh6388	https://shopee.vn/qvinh6388?categoryId=100630&itemId=8171872870
blstore1100	https://shopee.vn/blstore1100?categoryId=100630&itemId=6888309759
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=4381118731
haken139	https://shopee.vn/haken139?categoryId=100630&itemId=3900886920
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=7542167640
seovnpro	https://shopee.vn/seovnpro?categoryId=100630&itemId=5654021169
01685774198hong	https://shopee.vn/01685774198hong?categoryId=100630&itemId=864651879
sky68_officialstore	https://shopee.vn/sky68_officialstore?categoryId=100630&itemId=4511499786
huetruong945	https://shopee.vn/huetruong945?categoryId=100630&itemId=1223402875
yrshop.vn	https://shopee.vn/yrshop.vn?categoryId=100630&itemId=13326934866
anphaltech	https://shopee.vn/anphaltech?categoryId=100630&itemId=2266009218
bindivietnam_officialstore	https://shopee.vn/bindivietnam_officialstore?categoryId=100630&itemId=3715942317
tocxanh.vn	https://shopee.vn/tocxanh.vn?categoryId=100630&itemId=1184450232
bioaqua__official	https://shopee.vn/bioaqua__official?categoryId=100630&itemId=2407544867
royal_london	https://shopee.vn/royal_london?categoryId=100630&itemId=2422078684
skythuongmai	https://shopee.vn/skythuongmai?categoryId=100630&itemId=1248093941
corcosmetics.skincare	https://shopee.vn/corcosmetics.skincare?categoryId=100630&itemId=46597811
chuyenhangauth.sg	https://shopee.vn/chuyenhangauth.sg?categoryId=100630&itemId=11558654921
romano_vietnam	https://shopee.vn/romano_vietnam?categoryId=100630&itemId=4137180586
hanababer	https://shopee.vn/hanababer?categoryId=100630&itemId=5843826378
holes.	https://shopee.vn/holes.?categoryId=100630&itemId=2367994788
hero_beautiful	https://shopee.vn/hero_beautiful?categoryId=100630&itemId=11466637997
clovershop68	https://shopee.vn/clovershop68?categoryId=100630&itemId=2033950865
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=401336180
labase	https://shopee.vn/labase?categoryId=100630&itemId=7639535567
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=5069617222
tran.sen112233	https://shopee.vn/tran.sen112233?categoryId=100630&itemId=7232238028
kojiesanvietnam	https://shopee.vn/kojiesanvietnam?categoryId=100630&itemId=3027955
vijullyofficial	https://shopee.vn/vijullyofficial?categoryId=100630&itemId=5764671650
hamai_beauty	https://shopee.vn/hamai_beauty?categoryId=100630&itemId=5337321682
ohana_officialstore	https://shopee.vn/ohana_officialstore?categoryId=100630&itemId=3170374525
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=191729559
framacy.online	https://shopee.vn/framacy.online?categoryId=100630&itemId=4670417024
gocgomsaphn	https://shopee.vn/gocgomsaphn?categoryId=100630&itemId=11232284083
dearskinmall	https://shopee.vn/dearskinmall?categoryId=100630&itemId=3368109610
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=1549648258
apink.vn	https://shopee.vn/apink.vn?categoryId=100630&itemId=5805217919
hamai_beauty	https://shopee.vn/hamai_beauty?categoryId=100630&itemId=5106324187
eva.op	https://shopee.vn/eva.op?categoryId=100630&itemId=4525208447
larocheposay_officialstore	https://shopee.vn/larocheposay_officialstore?categoryId=100630&itemId=580590349
phungthetu	https://shopee.vn/phungthetu?categoryId=100630&itemId=7835116804
alles.vn	https://shopee.vn/alles.vn?categoryId=100630&itemId=12519266146
myphamchinhhang123.vn	https://shopee.vn/myphamchinhhang123.vn?categoryId=100630&itemId=6823555519
seovnpro	https://shopee.vn/seovnpro?categoryId=100630&itemId=3242980651
perfectdiary.vn	https://shopee.vn/perfectdiary.vn?categoryId=100630&itemId=7573943810
myphamdazzling98	https://shopee.vn/myphamdazzling98?categoryId=100630&itemId=311894727
triplesshop01	https://shopee.vn/triplesshop01?categoryId=100630&itemId=13940694636
italya.shampo	https://shopee.vn/italya.shampo?categoryId=100630&itemId=11756563604
minh.anh.shop.teen	https://shopee.vn/minh.anh.shop.teen?categoryId=100630&itemId=2351541002
khosinailmimiennam	https://shopee.vn/khosinailmimiennam?categoryId=100630&itemId=2596590599
travelgoods.vn	https://shopee.vn/travelgoods.vn?categoryId=100630&itemId=7845208229
chenglovehairs	https://shopee.vn/chenglovehairs?categoryId=100630&itemId=7038236438
dienmayvangvietnam	https://shopee.vn/dienmayvangvietnam?categoryId=100630&itemId=685333189
dn_slim	https://shopee.vn/dn_slim?categoryId=100630&itemId=6928072763
kimusecosmetics.vn	https://shopee.vn/kimusecosmetics.vn?categoryId=100630&itemId=7601095426
thienanshop0801	https://shopee.vn/thienanshop0801?categoryId=100630&itemId=2746417315
watsonsvn_officialstore	https://shopee.vn/watsonsvn_officialstore?categoryId=100630&itemId=7220165888
thaopham002	https://shopee.vn/thaopham002?categoryId=100630&itemId=1936957880
haken139	https://shopee.vn/haken139?categoryId=100630&itemId=2674976558
tochigi.store	https://shopee.vn/tochigi.store?categoryId=100630&itemId=1863946406
yang9117.vn	https://shopee.vn/yang9117.vn?categoryId=100630&itemId=9336734795
senabeauty	https://shopee.vn/senabeauty?categoryId=100630&itemId=1084646951
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=3853110256
oliadi_cosmetic	https://shopee.vn/oliadi_cosmetic?categoryId=100630&itemId=4970460321
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=5158199517
skincareofficial_vn	https://shopee.vn/skincareofficial_vn?categoryId=100630&itemId=9496092566
maiphuongbui	https://shopee.vn/maiphuongbui?categoryId=100630&itemId=620120032
senka_officialstore	https://shopee.vn/senka_officialstore?categoryId=100630&itemId=3100071292
buong253_official	https://shopee.vn/buong253_official?categoryId=100630&itemId=5063528653
larocheposay_officialstore	https://shopee.vn/larocheposay_officialstore?categoryId=100630&itemId=1226041496
she.s_store	https://shopee.vn/she.s_store?categoryId=100630&itemId=2225903719
nhutnguyen0406	https://shopee.vn/nhutnguyen0406?categoryId=100630&itemId=5165618368
tranhungdoctor	https://shopee.vn/tranhungdoctor?categoryId=100630&itemId=3656228541
shopnguoinongdan	https://shopee.vn/shopnguoinongdan?categoryId=100630&itemId=1704770450
shenzhou.vn	https://shopee.vn/shenzhou.vn?categoryId=100630&itemId=4771985128
longmigia_nghiakhang	https://shopee.vn/longmigia_nghiakhang?categoryId=100630&itemId=5752890314
focallure.vn	https://shopee.vn/focallure.vn?categoryId=100630&itemId=6302648140
merzy.officialstore	https://shopee.vn/merzy.officialstore?categoryId=100630&itemId=6534706359
huyen2389	https://shopee.vn/huyen2389?categoryId=100630&itemId=3116806654
si_nail_gia_goc	https://shopee.vn/si_nail_gia_goc?categoryId=100630&itemId=6907155863
zl999.vn	https://shopee.vn/zl999.vn?categoryId=100630&itemId=3136470751
invester.congnghe	https://shopee.vn/invester.congnghe?categoryId=100630&itemId=11972785870
bath_bodymist	https://shopee.vn/bath_bodymist?categoryId=100630&itemId=8364505777
chery_16	https://shopee.vn/chery_16?categoryId=100630&itemId=2851228002
deal_gia_si	https://shopee.vn/deal_gia_si?categoryId=100630&itemId=384675557
rosylee169	https://shopee.vn/rosylee169?categoryId=100630&itemId=1711856665
ozana_cosmetics	https://shopee.vn/ozana_cosmetics?categoryId=100630&itemId=6930512498
ltntrang0204	https://shopee.vn/ltntrang0204?categoryId=100630&itemId=1763934437
bao_anh.shop	https://shopee.vn/bao_anh.shop?categoryId=100630&itemId=6379897405
minijumie.vn	https://shopee.vn/minijumie.vn?categoryId=100630&itemId=3532934194
nhutrangplaza	https://shopee.vn/nhutrangplaza?categoryId=100630&itemId=2390622669
enpi.timeless	https://shopee.vn/enpi.timeless?categoryId=100630&itemId=2830579298
cocoonvietnamofficial	https://shopee.vn/cocoonvietnamofficial?categoryId=100630&itemId=6836339055
kieuphuc1981991	https://shopee.vn/kieuphuc1981991?categoryId=100630&itemId=2892614874
nguyencongphe	https://shopee.vn/nguyencongphe?categoryId=100630&itemId=1202869098
tuyentran250915	https://shopee.vn/tuyentran250915?categoryId=100630&itemId=533391891
hamai_beauty	https://shopee.vn/hamai_beauty?categoryId=100630&itemId=3406412976
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=4420073938
unicharm_officialstore	https://shopee.vn/unicharm_officialstore?categoryId=100630&itemId=1608801203
shoptido	https://shopee.vn/shoptido?categoryId=100630&itemId=5334767764
shopnangtien	https://shopee.vn/shopnangtien?categoryId=100630&itemId=3703026250
cosme.auth	https://shopee.vn/cosme.auth?categoryId=100630&itemId=1154477502
thaivy1806	https://shopee.vn/thaivy1806?categoryId=100630&itemId=1622328051
chenglovehairs	https://shopee.vn/chenglovehairs?categoryId=100630&itemId=7841936230
sammishop86	https://shopee.vn/sammishop86?categoryId=100630&itemId=1089156036
medau92	https://shopee.vn/medau92?categoryId=100630&itemId=101687448
toptotoesvn	https://shopee.vn/toptotoesvn?categoryId=100630&itemId=5942606276
phulieutocchinhhang004	https://shopee.vn/phulieutocchinhhang004?categoryId=100630&itemId=11855432072
mochi.shop38	https://shopee.vn/mochi.shop38?categoryId=100630&itemId=6305099346
herly.vn	https://shopee.vn/herly.vn?categoryId=100630&itemId=13521712537
huuducshop	https://shopee.vn/huuducshop?categoryId=100630&itemId=6620438278
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=6552031747
9houseshop	https://shopee.vn/9houseshop?categoryId=100630&itemId=1062887848
russ.sshop	https://shopee.vn/russ.sshop?categoryId=100630&itemId=485721326
midnight.petal	https://shopee.vn/midnight.petal?categoryId=100630&itemId=10104689024
enstorehn	https://shopee.vn/enstorehn?categoryId=100630&itemId=2553906649
clovershop68	https://shopee.vn/clovershop68?categoryId=100630&itemId=2240847346
bibi90	https://shopee.vn/bibi90?categoryId=100630&itemId=248374838
minabeauty.vn	https://shopee.vn/minabeauty.vn?categoryId=100630&itemId=3853759501
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=1220934675
buong253_official	https://shopee.vn/buong253_official?categoryId=100630&itemId=3647780600
naturfarm.vn	https://shopee.vn/naturfarm.vn?categoryId=100630&itemId=6011205209
thammygiarechatluong	https://shopee.vn/thammygiarechatluong?categoryId=100630&itemId=976672894
yaziyan.vn	https://shopee.vn/yaziyan.vn?categoryId=100630&itemId=5950011743
blstore1100	https://shopee.vn/blstore1100?categoryId=100630&itemId=3046022161
seovnpro	https://shopee.vn/seovnpro?categoryId=100630&itemId=5632554650
hduc1989	https://shopee.vn/hduc1989?categoryId=100630&itemId=5929543259
chustore2017	https://shopee.vn/chustore2017?categoryId=100630&itemId=9539875306
yeyugadget.vn	https://shopee.vn/yeyugadget.vn?categoryId=100630&itemId=4510353980
hoalunglinh94	https://shopee.vn/hoalunglinh94?categoryId=100630&itemId=13119896316
bath_bodymist	https://shopee.vn/bath_bodymist?categoryId=100630&itemId=9064505629
the_gioi_skin_food	https://shopee.vn/the_gioi_skin_food?categoryId=100630&itemId=4402943467
auth87	https://shopee.vn/auth87?categoryId=100630&itemId=159986003
spa.hanoi	https://shopee.vn/spa.hanoi?categoryId=100630&itemId=1652258548
bioessence_vietnam	https://shopee.vn/bioessence_vietnam?categoryId=100630&itemId=2264259644
dohelios68	https://shopee.vn/dohelios68?categoryId=100630&itemId=7236120309
pg_officialstorevn	https://shopee.vn/pg_officialstorevn?categoryId=100630&itemId=2054825465
9houseshop	https://shopee.vn/9houseshop?categoryId=100630&itemId=2824420945
cocute.vn	https://shopee.vn/cocute.vn?categoryId=100630&itemId=6245588700
olin.house	https://shopee.vn/olin.house?categoryId=100630&itemId=5160535945
18love	https://shopee.vn/18love?categoryId=100630&itemId=2128827654
ngoc_nhi2018	https://shopee.vn/ngoc_nhi2018?categoryId=100630&itemId=1928213923
hangkieu100	https://shopee.vn/hangkieu100?categoryId=100630&itemId=5268298595
jjoygirl.vn	https://shopee.vn/jjoygirl.vn?categoryId=100630&itemId=3156664463
anessaofficialstore	https://shopee.vn/anessaofficialstore?categoryId=100630&itemId=2029406216
yrshop.vn	https://shopee.vn/yrshop.vn?categoryId=100630&itemId=5643086098
trantuuyen291	https://shopee.vn/trantuuyen291?categoryId=100630&itemId=1223509812
dudushop208	https://shopee.vn/dudushop208?categoryId=100630&itemId=1520692491
enpi.timeless	https://shopee.vn/enpi.timeless?categoryId=100630&itemId=1276597533
thutrang.paris	https://shopee.vn/thutrang.paris?categoryId=100630&itemId=3768411258
beautymakeup.vn	https://shopee.vn/beautymakeup.vn?categoryId=100630&itemId=2343823434
enpi.timeless	https://shopee.vn/enpi.timeless?categoryId=100630&itemId=46947441
larocheposay_officialstore	https://shopee.vn/larocheposay_officialstore?categoryId=100630&itemId=5321693045
myphamthaoanh	https://shopee.vn/myphamthaoanh?categoryId=100630&itemId=4079902828
laneigevn_officialstore	https://shopee.vn/laneigevn_officialstore?categoryId=100630&itemId=2666845251
perfectdiary.vn	https://shopee.vn/perfectdiary.vn?categoryId=100630&itemId=4877785259
the_gioi_skin_food	https://shopee.vn/the_gioi_skin_food?categoryId=100630&itemId=7409560080
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=8109302623
lameila.official	https://shopee.vn/lameila.official?categoryId=100630&itemId=2865217441
do_nail_chinh_hang	https://shopee.vn/do_nail_chinh_hang?categoryId=100630&itemId=7205083123
tom.house	https://shopee.vn/tom.house?categoryId=100630&itemId=3757706265
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=2908463080
lalaskinn	https://shopee.vn/lalaskinn?categoryId=100630&itemId=8869123990
lorealparis_officialstore	https://shopee.vn/lorealparis_officialstore?categoryId=100630&itemId=3854824846
belolovely	https://shopee.vn/belolovely?categoryId=100630&itemId=7409907868
o.two.o.vn	https://shopee.vn/o.two.o.vn?categoryId=100630&itemId=4015069078
giadunggiare_68	https://shopee.vn/giadunggiare_68?categoryId=100630&itemId=3458958612
vuvuong_0410	https://shopee.vn/vuvuong_0410?categoryId=100630&itemId=4562531182
focallure.vn	https://shopee.vn/focallure.vn?categoryId=100630&itemId=3652080137
cocovchanel	https://shopee.vn/cocovchanel?categoryId=100630&itemId=258550822
minidarling.vn	https://shopee.vn/minidarling.vn?categoryId=100630&itemId=11138785501
moomoostore95	https://shopee.vn/moomoostore95?categoryId=100630&itemId=10208000939
myphamchuyensigiare	https://shopee.vn/myphamchuyensigiare?categoryId=100630&itemId=6124982245
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=1370851842
moomoostore95	https://shopee.vn/moomoostore95?categoryId=100630&itemId=8720971374
nail_phukien95	https://shopee.vn/nail_phukien95?categoryId=100630&itemId=8082816223
ukbeautyhouse	https://shopee.vn/ukbeautyhouse?categoryId=100630&itemId=13737369479
dtkshop	https://shopee.vn/dtkshop?categoryId=100630&itemId=2330422039
trangnhungnguyen33	https://shopee.vn/trangnhungnguyen33?categoryId=100630&itemId=7861736475
clovershop68	https://shopee.vn/clovershop68?categoryId=100630&itemId=2033966451
bemeokumit	https://shopee.vn/bemeokumit?categoryId=100630&itemId=1144892329
larocheposay_officialstore	https://shopee.vn/larocheposay_officialstore?categoryId=100630&itemId=1226033104
myphamsoyoung	https://shopee.vn/myphamsoyoung?categoryId=100630&itemId=2609859554
meijie13.vn	https://shopee.vn/meijie13.vn?categoryId=100630&itemId=6115254638
blstore1100	https://shopee.vn/blstore1100?categoryId=100630&itemId=8052558742
mypham347	https://shopee.vn/mypham347?categoryId=100630&itemId=2803207529
thienbimdung	https://shopee.vn/thienbimdung?categoryId=100630&itemId=3534895972
tochigi.store	https://shopee.vn/tochigi.store?categoryId=100630&itemId=2197609367
lamthingoclieu	https://shopee.vn/lamthingoclieu?categoryId=100630&itemId=1702204902
beauty.stopp	https://shopee.vn/beauty.stopp?categoryId=100630&itemId=10471312508
sumo68.store	https://shopee.vn/sumo68.store?categoryId=100630&itemId=5969351963
focallure.vn	https://shopee.vn/focallure.vn?categoryId=100630&itemId=6202641401
yrshop.vn	https://shopee.vn/yrshop.vn?categoryId=100630&itemId=4719264057
kemshop.cosmetic	https://shopee.vn/kemshop.cosmetic?categoryId=100630&itemId=5289809397
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=408240660
maiphuongbui	https://shopee.vn/maiphuongbui?categoryId=100630&itemId=1296121119
lequyenshopthailan	https://shopee.vn/lequyenshopthailan?categoryId=100630&itemId=6565076053
ngoclan.violet	https://shopee.vn/ngoclan.violet?categoryId=100630&itemId=6759527587
tintinstore354	https://shopee.vn/tintinstore354?categoryId=100630&itemId=12827764833
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=7082720754
pumpup.vn	https://shopee.vn/pumpup.vn?categoryId=100630&itemId=2807934910
linhongmei	https://shopee.vn/linhongmei?categoryId=100630&itemId=3208283689
camille.1312	https://shopee.vn/camille.1312?categoryId=100630&itemId=9766706363
ohuiloan	https://shopee.vn/ohuiloan?categoryId=100630&itemId=1872429976
kimusecosmetics.vn	https://shopee.vn/kimusecosmetics.vn?categoryId=100630&itemId=6317916743
ogatic_vn	https://shopee.vn/ogatic_vn?categoryId=100630&itemId=2768070976
minabeauty.vn	https://shopee.vn/minabeauty.vn?categoryId=100630&itemId=6854513167
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=5110198587
toptotoesvn	https://shopee.vn/toptotoesvn?categoryId=100630&itemId=9035433468
magic.beauty	https://shopee.vn/magic.beauty?categoryId=100630&itemId=4953556096
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=1193895129
tong_kho_hachi_vietnam	https://shopee.vn/tong_kho_hachi_vietnam?categoryId=100630&itemId=11467076510
szyuzhiyuan1.vn	https://shopee.vn/szyuzhiyuan1.vn?categoryId=100630&itemId=5269217490
hagiang1305	https://shopee.vn/hagiang1305?categoryId=100630&itemId=7557040082
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=6451545904
sky68_officialstore	https://shopee.vn/sky68_officialstore?categoryId=100630&itemId=7313396448
tiemthaoduocxanh	https://shopee.vn/tiemthaoduocxanh?categoryId=100630&itemId=4778074346
buong253_official	https://shopee.vn/buong253_official?categoryId=100630&itemId=6463521028
hinphap	https://shopee.vn/hinphap?categoryId=100630&itemId=1080173191
larocheposay_officialstore	https://shopee.vn/larocheposay_officialstore?categoryId=100630&itemId=1783800785
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=9027640440
labase	https://shopee.vn/labase?categoryId=100630&itemId=5873607336
ruoall.vn	https://shopee.vn/ruoall.vn?categoryId=100630&itemId=3015987957
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=5117778915
abpopa.vn	https://shopee.vn/abpopa.vn?categoryId=100630&itemId=2936622466
perfectdiary.vn	https://shopee.vn/perfectdiary.vn?categoryId=100630&itemId=5053965837
chanhbeauty93	https://shopee.vn/chanhbeauty93?categoryId=100630&itemId=3442527249
truonghai1483	https://shopee.vn/truonghai1483?categoryId=100630&itemId=513120096
tuanbin139	https://shopee.vn/tuanbin139?categoryId=100630&itemId=1899016990
me_bom_lhp	https://shopee.vn/me_bom_lhp?categoryId=100630&itemId=6052869794
auth87	https://shopee.vn/auth87?categoryId=100630&itemId=159323338
missha_officialstore	https://shopee.vn/missha_officialstore?categoryId=100630&itemId=2367935383
bao_anh.shop	https://shopee.vn/bao_anh.shop?categoryId=100630&itemId=3512951225
taller.vn	https://shopee.vn/taller.vn?categoryId=100630&itemId=9704772986
seovnpro	https://shopee.vn/seovnpro?categoryId=100630&itemId=6352544263
hangnhat_store	https://shopee.vn/hangnhat_store?categoryId=100630&itemId=13917542110
tiemthaoduocxanh	https://shopee.vn/tiemthaoduocxanh?categoryId=100630&itemId=6989524645
shopthuyduongnail	https://shopee.vn/shopthuyduongnail?categoryId=100630&itemId=6233789644
xmenforboss_officialstore	https://shopee.vn/xmenforboss_officialstore?categoryId=100630&itemId=1567204645
hasaki.vn	https://shopee.vn/hasaki.vn?categoryId=100630&itemId=1807531342
dat_hang_china_gia_re68	https://shopee.vn/dat_hang_china_gia_re68?categoryId=100630&itemId=473854477
vucuc.	https://shopee.vn/vucuc.?categoryId=100630&itemId=2737210469
unilever_international	https://shopee.vn/unilever_international?categoryId=100630&itemId=1601083917
she.s_store	https://shopee.vn/she.s_store?categoryId=100630&itemId=3535258580
senabeauty	https://shopee.vn/senabeauty?categoryId=100630&itemId=1078568439
sakurastore_vn	https://shopee.vn/sakurastore_vn?categoryId=100630&itemId=12537580869
mmssll	https://shopee.vn/mmssll?categoryId=100630&itemId=7461515240
nguyetphi44	https://shopee.vn/nguyetphi44?categoryId=100630&itemId=5007324451
maange_beauty.vn	https://shopee.vn/maange_beauty.vn?categoryId=100630&itemId=7357926278
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=1399027926
enpi.timeless	https://shopee.vn/enpi.timeless?categoryId=100630&itemId=9846246095
clovershop68	https://shopee.vn/clovershop68?categoryId=100630&itemId=2898498773
nivea.officialstore	https://shopee.vn/nivea.officialstore?categoryId=100630&itemId=1042267163
duashop	https://shopee.vn/duashop?categoryId=100630&itemId=1770369759
lqipkk	https://shopee.vn/lqipkk?categoryId=100630&itemId=1958741795
macvantien1994	https://shopee.vn/macvantien1994?categoryId=100630&itemId=5836955051
sonhaeyelash	https://shopee.vn/sonhaeyelash?categoryId=100630&itemId=6705212164
khosimonggia	https://shopee.vn/khosimonggia?categoryId=100630&itemId=1335583679
pqodhdosb	https://shopee.vn/pqodhdosb?categoryId=100630&itemId=11064928584
goodgirl4.0_hvn	https://shopee.vn/goodgirl4.0_hvn?categoryId=100630&itemId=6385945439
nhathuoctuhao_official	https://shopee.vn/nhathuoctuhao_official?categoryId=100630&itemId=8102693762
mitshopcosmetic	https://shopee.vn/mitshopcosmetic?categoryId=100630&itemId=7309095782
lalashop.beauty	https://shopee.vn/lalashop.beauty?categoryId=100630&itemId=1427253098
thien_hy_shop	https://shopee.vn/thien_hy_shop?categoryId=100630&itemId=13237974666
senabeauty	https://shopee.vn/senabeauty?categoryId=100630&itemId=4330121310
ohuiminisample	https://shopee.vn/ohuiminisample?categoryId=100630&itemId=6436465817
chuyensihangthailan996	https://shopee.vn/chuyensihangthailan996?categoryId=100630&itemId=2275999540
lacos20	https://shopee.vn/lacos20?categoryId=100630&itemId=1239454683
saniyecosmetic.vn	https://shopee.vn/saniyecosmetic.vn?categoryId=100630&itemId=7264986308
honganh_shop	https://shopee.vn/honganh_shop?categoryId=100630&itemId=1634577174
tm_ngoc_chau	https://shopee.vn/tm_ngoc_chau?categoryId=100630&itemId=1702543117
senkaku_official_store	https://shopee.vn/senkaku_official_store?categoryId=100630&itemId=4896454733
tinhle123	https://shopee.vn/tinhle123?categoryId=100630&itemId=1173962194
kimusecosmetics.vn	https://shopee.vn/kimusecosmetics.vn?categoryId=100630&itemId=4552734287
the_gioi_skin_food	https://shopee.vn/the_gioi_skin_food?categoryId=100630&itemId=7131649913
usa_store	https://shopee.vn/usa_store?categoryId=100630&itemId=812397714
spashopvn1	https://shopee.vn/spashopvn1?categoryId=100630&itemId=2618564467
hoangyen_0981.084.333	https://shopee.vn/hoangyen_0981.084.333?categoryId=100630&itemId=2128030086
watsonsvn_officialstore	https://shopee.vn/watsonsvn_officialstore?categoryId=100630&itemId=5308721180
szyuzhiyuan1.vn	https://shopee.vn/szyuzhiyuan1.vn?categoryId=100630&itemId=7142132066
rubystore402	https://shopee.vn/rubystore402?categoryId=100630&itemId=9668412998
himalayaherbalsvn	https://shopee.vn/himalayaherbalsvn?categoryId=100630&itemId=2364889026
